path	emotion	split	dataset	augmentation	language
../Datasets/custom_db/crema/train/disgust_7311.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/angry_2461.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/happy_2141.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/happy_1119.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_6433.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/angry_1978.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_5793.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/angry_6602.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_3927.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_5189.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/angry_2258.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_2707.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/fear_1806.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_684.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/angry_2260.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_443.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/sad_348.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/happy_5032.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/happy_573.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/happy_76.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/sad_1076.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/sad_1071.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_339.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/fear_4518.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/sad_6322.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/happy_1559.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/angry_4029.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/happy_973.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/fear_4173.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/sad_5535.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/sad_7304.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/angry_1909.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/angry_2023.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_6736.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/sad_6191.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_2388.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/angry_1797.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_6456.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/happy_375.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/sad_814.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_2531.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_7346.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/angry_5200.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/angry_2157.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/sad_3992.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/happy_1385.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/happy_5595.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_2545.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_2690.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_5323.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/happy_4572.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/sad_5462.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/sad_3823.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/angry_6775.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_309.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/angry_5873.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/happy_2559.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_6743.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/angry_2816.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_5057.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_5467.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_5231.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_3058.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_3728.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/happy_7365.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_4835.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/sad_507.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/angry_5447.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/sad_5883.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/happy_2857.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/happy_3828.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/sad_2834.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/happy_4454.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_1420.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_6185.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_5864.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/sad_4792.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_3086.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/fear_6328.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/sad_6575.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/angry_2145.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/happy_2776.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/sad_5703.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/angry_7091.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/fear_3693.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/angry_3450.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/fear_6751.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/happy_6958.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/fear_3394.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/sad_6388.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/fear_6213.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/sad_2345.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_2144.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/sad_6767.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_7132.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/angry_581.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/angry_3801.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/happy_3753.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/fear_3619.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/angry_5806.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/fear_2810.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_6391.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/angry_466.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/happy_3424.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/angry_1576.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/angry_143.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/angry_7047.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/angry_5652.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_1526.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/sad_26.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/happy_3088.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/happy_1039.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_874.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_6042.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/happy_5670.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/angry_2717.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/angry_5534.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_5651.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/happy_6421.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/sad_2980.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/happy_1816.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/fear_3044.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/sad_1809.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_7144.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_4512.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/fear_6017.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_4422.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/fear_1164.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/happy_2799.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_2361.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/angry_3023.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/sad_6975.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/angry_7100.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_6386.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_4820.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_6337.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_6587.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_6196.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/angry_2075.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/happy_2977.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_6314.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/angry_5961.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_4317.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/angry_6496.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_2609.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_6170.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/fear_4575.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/angry_1311.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/fear_4058.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_3160.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/fear_414.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/happy_7282.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/angry_6148.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/fear_2475.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/sad_2485.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/happy_4318.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_4738.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_3580.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_7204.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_983.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_3181.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/happy_525.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/angry_7024.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/sad_3589.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/fear_910.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/sad_7306.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/happy_586.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/fear_447.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/fear_4513.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_5465.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/happy_5153.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/happy_3682.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_4559.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_4868.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/happy_6049.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_5805.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/fear_3679.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/fear_6619.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_5084.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/angry_4716.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_2710.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/fear_2666.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/fear_3464.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/sad_4045.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/angry_3328.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_3523.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/fear_6713.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/angry_2488.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_6224.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/sad_5913.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/fear_6969.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/angry_5663.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/happy_4806.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/sad_1887.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/angry_4558.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/angry_5737.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_1097.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/sad_6354.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_467.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/happy_5546.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/angry_5206.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/sad_5220.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/sad_7226.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_2043.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/fear_742.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/sad_1067.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/angry_5031.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/happy_6346.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/fear_3978.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/angry_1642.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/sad_3217.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_2604.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/sad_3496.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_3063.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/happy_4117.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/fear_3514.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/happy_3.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/fear_1937.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/fear_2602.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/happy_5997.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/happy_6129.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_2574.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/sad_1342.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/angry_7115.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_882.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/angry_520.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/happy_4897.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_121.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/sad_2259.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/sad_5477.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/angry_6174.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/happy_7377.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/happy_5758.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/angry_6720.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_6470.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/happy_6657.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/angry_5752.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/sad_6247.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_3866.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/happy_6071.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_1022.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/happy_5894.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/fear_7028.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_960.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_6804.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_4651.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/angry_6937.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/fear_4124.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/sad_2255.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/happy_1849.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/sad_3457.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_7118.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/angry_42.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/fear_5510.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/sad_3327.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/happy_4652.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_3129.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/angry_3852.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/happy_4694.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_1163.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_3184.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/sad_2981.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/fear_1400.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/happy_35.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/angry_4929.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/happy_1027.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_5547.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/sad_4828.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/sad_3709.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_2949.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/happy_7234.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/sad_1650.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/angry_3434.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_5473.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_4487.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_256.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/fear_2691.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/angry_3565.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_536.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/angry_2840.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/fear_1607.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/happy_868.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_6300.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/happy_7399.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_2397.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/happy_5970.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/angry_926.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/angry_944.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_7414.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/happy_2929.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/sad_5598.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/angry_421.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/happy_4953.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/happy_2550.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/sad_1783.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/fear_4741.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/angry_5863.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_3802.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/happy_5681.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/fear_2917.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/fear_410.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/angry_6680.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_4703.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/happy_6525.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/happy_5092.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_3330.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/angry_116.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/sad_5545.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/sad_6665.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_4842.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/fear_3714.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/fear_5925.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/sad_5982.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/happy_3265.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/fear_5194.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/sad_4737.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/angry_4156.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/fear_5004.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_1210.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/happy_1455.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_971.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_370.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_4906.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_2569.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/fear_7036.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_6033.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/fear_1195.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/happy_6424.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/sad_19.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/sad_1617.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_5030.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/happy_5656.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/fear_1949.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_614.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_4630.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/fear_5979.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_2852.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/sad_686.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_5107.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/sad_2116.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/angry_4687.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/angry_4527.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/sad_1562.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/happy_7145.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_5707.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/happy_1651.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/angry_4656.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/sad_6897.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/sad_3552.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/fear_6839.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_3279.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/happy_3557.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/happy_2619.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/neutral_789.wav	neutral	train	crema	none	en
../Datasets/custom_db/crema/train/fear_2484.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/sad_6616.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/happy_3834.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/sad_855.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/happy_204.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/fear_896.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/happy_4035.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/angry_4146.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/fear_138.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/angry_4097.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/angry_3110.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/happy_2070.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/disgust_5792.wav	disgust	train	crema	none	en
../Datasets/custom_db/crema/train/fear_2532.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/fear_5321.wav	fear	train	crema	none	en
../Datasets/custom_db/crema/train/sad_5419.wav	sad	train	crema	none	en
../Datasets/custom_db/crema/train/angry_995.wav	angry	train	crema	none	en
../Datasets/custom_db/crema/train/happy_4474.wav	happy	train	crema	none	en
../Datasets/custom_db/crema/train/happy_852.wav	happy	train	crema	none	en
